Mischendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10914
Oberdorf im Burgenland	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10915
Oberschützen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10916
Oberwart	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10917
Pinkafeld	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10918
Rechnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10919
Riedlingsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10920
Rotenturm an der Pinka	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10921
Schachendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10922
Stadtschlaining	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10923
Unterkohlstätten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10924
Unterwart	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10925
Weiden bei Rechnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10926
Wiesfleck	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10927
Wolfau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10928
Neustift an der Lafnitz	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10929
Jabing	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10930
Badersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10931
Schandorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10932
Burgenland Nord	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/BurgenlandNord
Burgenland Süd	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/BurgenlandSüd
Foreign	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Foreign
Kärnten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Kärnten
