BAD KISSINGEN	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20KISSINGEN	Germany/Bayern/Unterfranken/BadKissingen	non-administrative-area
BAD TOELZ-WOLFRATSH.	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20TOELZ-WOLFRATSH.	World/tmp/BADTOELZ-WOLFRATSH.	non-administrative-area
BAMBERG	http://bwd.eea.europa.eu/resource/provinces/DEBAMBERG	Germany/Bayern/Oberfranken/Bamberg	non-administrative-area
BARNIM	http://bwd.eea.europa.eu/resource/provinces/DEBARNIM	Germany/Brandenburg/Barnim	non-administrative-area
BAUTZEN	http://bwd.eea.europa.eu/resource/provinces/DEBAUTZEN	Germany/Sachsen/Dresden/Bautzen	non-administrative-area
BERCHTESGADENER LAND	http://bwd.eea.europa.eu/resource/provinces/DEBERCHTESGADENER%20LAND	Germany/Bayern/Oberbayern/BerchtesgadenerLand	non-administrative-area
BERGEDORF	http://bwd.eea.europa.eu/resource/provinces/DEBERGEDORF	World/tmp/BERGEDORF	non-administrative-area
BERGSTRASSE	http://bwd.eea.europa.eu/resource/provinces/DEBERGSTRASSE	World/tmp/BERGSTRASSE	non-administrative-area
BERLIN	http://bwd.eea.europa.eu/resource/provinces/DEBERLIN	Germany/Berlin	non-administrative-area
BERNKASTEL-WITTLICH	http://bwd.eea.europa.eu/resource/provinces/DEBERNKASTEL-WITTLICH	Germany/Rheinland-Pfalz/Trier/Bernkastel-Wittlich	non-administrative-area
BIRKENFELD	http://bwd.eea.europa.eu/resource/provinces/DEBIRKENFELD	Germany/Rheinland-Pfalz/Koblenz/Birkenfeld	non-administrative-area
BODENSEEKREIS FN	http://bwd.eea.europa.eu/resource/provinces/DEBODENSEEKREIS%20FN	World/tmp/BODENSEEKREISFN	non-administrative-area
BORKEN	http://bwd.eea.europa.eu/resource/provinces/DEBORKEN	Germany/Nordrhein-Westfalen/Münster/Borken	non-administrative-area
BRANDENBURG-STADT	http://bwd.eea.europa.eu/resource/provinces/DEBRANDENBURG-STADT	World/tmp/BRANDENBURG-STADT	non-administrative-area
BRAUNSCHWEIG	http://bwd.eea.europa.eu/resource/provinces/DEBRAUNSCHWEIG	Germany/Niedersachsen/Braunschweig	non-administrative-area
BREISGAU-HOCHSCHW.WA	http://bwd.eea.europa.eu/resource/provinces/DEBREISGAU-HOCHSCHW.WA	World/tmp/BREISGAU-HOCHSCHW.WA	non-administrative-area
BREMEN	http://bwd.eea.europa.eu/resource/provinces/DEBREMEN	Germany/Bremen	non-administrative-area
BURGENLANDKREIS	http://bwd.eea.europa.eu/resource/provinces/DEBURGENLANDKREIS	Germany/Sachsen-Anhalt/Burgenlandkreis	non-administrative-area
BÖRDE	http://bwd.eea.europa.eu/resource/provinces/DEBÖRDE	Germany/Sachsen-Anhalt/Börde	non-administrative-area
CELLE	http://bwd.eea.europa.eu/resource/provinces/DECELLE	Germany/Niedersachsen/Lüneburg/Celle	non-administrative-area
CHAM	http://bwd.eea.europa.eu/resource/provinces/DECHAM	Germany/Bayern/Oberpfalz/Cham	non-administrative-area
CHEMNITZ	http://bwd.eea.europa.eu/resource/provinces/DECHEMNITZ,%20KRFR.%20ST.	Germany/Sachsen/Chemnitz	non-administrative-area
CHEMNITZER LAND	http://bwd.eea.europa.eu/resource/provinces/DECHEMNITZER%20LAND	World/tmp/CHEMNITZERLAND	non-administrative-area
CLOPPENBURG	http://bwd.eea.europa.eu/resource/provinces/DECLOPPENBURG	Germany/Niedersachsen/Weser-Ems/Cloppenburg	non-administrative-area
CUXHAVEN	http://bwd.eea.europa.eu/resource/provinces/DECUXHAVEN	Germany/Niedersachsen/Lüneburg/Cuxhaven	non-administrative-area
DACHAU	http://bwd.eea.europa.eu/resource/provinces/DEDACHAU	Germany/Bayern/Oberbayern/Dachau	non-administrative-area
DAHME-SPREEWALD	http://bwd.eea.europa.eu/resource/provinces/DEDAHME-SPREEWALD	Germany/Brandenburg/Dahme-Spreewald	non-administrative-area
DARMSTADT	http://bwd.eea.europa.eu/resource/provinces/DEDARMSTADT	Germany/Hessen/Darmstadt	non-administrative-area
DARMSTADT-DIEBURG	http://bwd.eea.europa.eu/resource/provinces/DEDARMSTADT-DIEBURG	Germany/Hessen/Darmstadt/Darmstadt-Dieburg	non-administrative-area
DAUN	http://bwd.eea.europa.eu/resource/provinces/DEDAUN	World/tmp/DAUN	non-administrative-area
DEGGENDORF	http://bwd.eea.europa.eu/resource/provinces/DEDEGGENDORF	Germany/Bayern/Niederbayern/Deggendorf	non-administrative-area
DELITZSCH	http://bwd.eea.europa.eu/resource/provinces/DEDELITZSCH	World/tmp/DELITZSCH	non-administrative-area
DEMMIN	http://bwd.eea.europa.eu/resource/provinces/DEDEMMIN	Germany/Mecklenburg-Vorpommern/Demmin	non-administrative-area
DESSAU-ROßLAU	http://bwd.eea.europa.eu/resource/provinces/DEDESSAU-ROßLAU	Germany/Sachsen-Anhalt/Dessau-Roßlau	non-administrative-area
DETMOLD	http://bwd.eea.europa.eu/resource/provinces/DEDETMOLD	Germany/Nordrhein-Westfalen/Detmold	non-administrative-area
DIEPHOLZ	http://bwd.eea.europa.eu/resource/provinces/DEDIEPHOLZ	Germany/Niedersachsen/Hannover/Diepholz	non-administrative-area
DILLINGEN A.D.DONAU	http://bwd.eea.europa.eu/resource/provinces/DEDILLINGEN%20A.D.DONAU	World/tmp/DILLINGENA.D.DONAU	non-administrative-area
DINGOLFING-LANDAU	http://bwd.eea.europa.eu/resource/provinces/DEDINGOLFING-LANDAU	Germany/Bayern/Niederbayern/Dingolfing-Landau	non-administrative-area
