BERGEDORF	http://bwd.eea.europa.eu/resource/provinces/DEBERGEDORF	Germany/Hamburg/Bergedorf	Bergedorf	administrative-area
BERGSTRASSE	http://bwd.eea.europa.eu/resource/provinces/DEBERGSTRASSE	Germany/Hesse/Darmstadt/Bergstraße	Bergstraße	administrative-area
BERLIN	http://bwd.eea.europa.eu/resource/provinces/DEBERLIN	Germany/Berlin/Berlin	Berlin	administrative-area
BERNKASTEL-WITTLICH	http://bwd.eea.europa.eu/resource/provinces/DEBERNKASTEL-WITTLICH	Germany/Rhineland-Palatinate/Bernkastel-Wittlich	Bernkastel-Wittlich	administrative-area
BIRKENFELD	http://bwd.eea.europa.eu/resource/provinces/DEBIRKENFELD	Germany/Rhineland-Palatinate/Birkenfeld	Birkenfeld	administrative-area
BODENSEEKREIS FN	http://bwd.eea.europa.eu/resource/provinces/DEBODENSEEKREIS%20FN	Germany/Baden-Württemberg/Tübingen/Bodenseekreis/Friedrichshafen	Friedrichshafen	administrative-area
BORKEN	http://bwd.eea.europa.eu/resource/provinces/DEBORKEN	Germany/NorthRhine-Westphalia/Münster/Borken	Borken	administrative-area
BRANDENBURG-STADT	http://bwd.eea.europa.eu/resource/provinces/DEBRANDENBURG-STADT	Germany/Brandenburg/Brandenburg	Brandenburg	administrative-area
BRAUNSCHWEIG	http://bwd.eea.europa.eu/resource/provinces/DEBRAUNSCHWEIG	Germany/LowerSaxony/Brunswick	Brunswick	administrative-area
BREISGAU-HOCHSCHW.WA	http://bwd.eea.europa.eu/resource/provinces/DEBREISGAU-HOCHSCHW.WA	UnitedStates/Washington	Washington	administrative-area
BREMEN	http://bwd.eea.europa.eu/resource/provinces/DEBREMEN	Germany/Bremen/Bremen	Bremen	administrative-area
BURGENLANDKREIS	http://bwd.eea.europa.eu/resource/provinces/DEBURGENLANDKREIS	Germany/Saxony-Anhalt/Burgenlandkreis	Burgenlandkreis	administrative-area
BÖRDE	http://bwd.eea.europa.eu/resource/provinces/DEBÖRDE	Germany/Saxony-Anhalt/Börde	Börde	administrative-area
